,date,preds_0_Evergreen,actual,preds_1_Evergreen,preds_2_Evergreen,preds_3_Evergreen,preds_4_Evergreen,preds_5_Evergreen,preds_6_Evergreen,preds_7_Evergreen,site_name,lat,lon
117,2023-06-07 11:00:00+00:00,0.020896446,0.022,0.018815,0.019006435,0.018610414,0.019384885,0.02001818,0.021196302,0.022032268,Evergreen,39.620408,-105.33872
118,2023-06-07 12:00:00+00:00,0.02018954,0.019,0.019321688,0.017696172,0.017861892,0.017510442,0.01819448,0.018750057,0.019784875,Evergreen,39.620408,-105.33872
119,2023-06-07 13:00:00+00:00,0.022250284,0.026,0.023236267,0.022595357,0.021246977,0.02138734,0.021093126,0.021655845,0.02210956,Evergreen,39.620408,-105.33872
120,2023-06-07 14:00:00+00:00,0.03678874,0.045,0.03345416,0.034143098,0.033666316,0.032670163,0.0327709,0.03256587,0.032954093,Evergreen,39.620408,-105.33872
121,2023-06-07 15:00:00+00:00,0.05413421,0.054,0.045777682,0.043359537,0.043817367,0.043527834,0.043003064,0.04304934,0.042962894,Evergreen,39.620408,-105.33872
122,2023-06-07 16:00:00+00:00,0.056423984,0.058,0.05657756,0.04971138,0.047912475,0.048221055,0.04805996,0.047845166,0.047857963,Evergreen,39.620408,-105.33872
123,2023-06-07 17:00:00+00:00,0.059664696,0.06299999999999999,0.057718005,0.05785815,0.05183931,0.05032109,0.050556507,0.05045597,0.050376605,Evergreen,39.620408,-105.33872
124,2023-06-07 18:00:00+00:00,0.064933255,0.068,0.060563754,0.058714475,0.058844402,0.05332833,0.051984265,0.05217419,0.052110165,Evergreen,39.620408,-105.33872
125,2023-06-07 19:00:00+00:00,0.06962181,0.073,0.065496676,0.061245795,0.05945337,0.059578434,0.054342553,0.05309759,0.053260606,Evergreen,39.620408,-105.33872
126,2023-06-07 20:00:00+00:00,0.07497725,0.077,0.07045879,0.066434264,0.06222176,0.06044926,0.06057057,0.055559997,0.054390546,Evergreen,39.620408,-105.33872
127,2023-06-07 21:00:00+00:00,0.07669802,0.069,0.074182376,0.07000906,0.066201456,0.06225333,0.060627498,0.060736295,0.05630784,Evergreen,39.620408,-105.33872
128,2023-06-07 22:00:00+00:00,0.063476704,0.059,0.071799606,0.069692254,0.06607443,0.062817656,0.059523202,0.058191158,0.058279246,Evergreen,39.620408,-105.33872
129,2023-06-07 23:00:00+00:00,0.05711349,0.06299999999999999,0.061194573,0.06759714,0.06585387,0.062820144,0.060104206,0.05736535,0.056256767,Evergreen,39.620408,-105.33872
130,2023-06-08 00:00:00+00:00,0.0573365,0.056999999999999995,0.051802367,0.055069715,0.06044262,0.058951136,0.05635812,0.05403695,0.051689588,Evergreen,39.620408,-105.33872
131,2023-06-08 01:00:00+00:00,0.050880678,0.056999999999999995,0.051189814,0.047198337,0.04971097,0.053991158,0.052785717,0.0506554,0.048710827,Evergreen,39.620408,-105.33872
132,2023-06-08 02:00:00+00:00,0.05110142,0.048,0.04496202,0.0451967,0.042076416,0.044093497,0.047564942,0.04657519,0.044801068,Evergreen,39.620408,-105.33872
