,date,preds_0_Five Points,actual,preds_1_Five Points,preds_2_Five Points,preds_3_Five Points,preds_4_Five Points,preds_5_Five Points,site_name,lat,lon
158,2023-06-09 02:00:00+00:00,0.04621741,0.059,0.04354592,0.04166018,0.040970735,0.040269744,0.039075833,Five Points,39.751184,-104.987625
159,2023-06-09 03:00:00+00:00,0.046319753,0.054,0.042686112,0.04022554,0.038501237,0.03787412,0.037239376,Five Points,39.751184,-104.987625
160,2023-06-09 04:00:00+00:00,0.049000703,0.058,0.046764188,0.043363195,0.041068703,0.039464157,0.038882554,Five Points,39.751184,-104.987625
161,2023-06-09 05:00:00+00:00,0.049736295,0.062,0.047213197,0.045212366,0.042180363,0.040140696,0.03871863,Five Points,39.751184,-104.987625
162,2023-06-09 06:00:00+00:00,0.050994202,0.06,0.047575004,0.045281135,0.043473408,0.04073975,0.038905326,Five Points,39.751184,-104.987625
163,2023-06-09 07:00:00+00:00,0.050816998,0.042,0.04829216,0.045179408,0.043099765,0.041468035,0.039006058,Five Points,39.751184,-104.987625
164,2023-06-09 08:00:00+00:00,0.045060523,0.042,0.047494676,0.04523997,0.042466298,0.040617995,0.039172597,Five Points,39.751184,-104.987625
165,2023-06-09 09:00:00+00:00,0.04145164,0.04,0.042307965,0.04452208,0.042479526,0.039972294,0.038305305,Five Points,39.751184,-104.987625
166,2023-06-09 10:00:00+00:00,0.038451776,0.041,0.03885361,0.039622273,0.041603822,0.039782096,0.03755069,Five Points,39.751184,-104.987625
167,2023-06-09 11:00:00+00:00,0.037110534,0.038,0.036404144,0.03676765,0.03745946,0.03923811,0.037607934,Five Points,39.751184,-104.987625
168,2023-06-09 12:00:00+00:00,0.035399683,0.034,0.035153564,0.034514155,0.034841698,0.035462864,0.037055813,Five Points,39.751184,-104.987625
169,2023-06-09 13:00:00+00:00,0.033987038,0.028999999999999998,0.034373112,0.03415123,0.033577956,0.0338707,0.03442403,Five Points,39.751184,-104.987625
170,2023-06-09 14:00:00+00:00,0.034380388,0.031000000000000003,0.035764083,0.036112495,0.035913605,0.035401624,0.03566223,Five Points,39.751184,-104.987625
171,2023-06-09 15:00:00+00:00,0.036871172,0.038,0.037816677,0.039065607,0.03937845,0.039200563,0.038744196,Five Points,39.751184,-104.987625
172,2023-06-09 16:00:00+00:00,0.042035,0.046,0.04171327,0.042571362,0.043699864,0.043981656,0.04382201,Five Points,39.751184,-104.987625
173,2023-06-09 17:00:00+00:00,0.047898825,0.056,0.046750255,0.046456713,0.04723851,0.048263907,0.048519135,Five Points,39.751184,-104.987625
174,2023-06-09 18:00:00+00:00,0.053847946,0.06299999999999999,0.05148036,0.050431836,0.050163817,0.050876323,0.05180792,Five Points,39.751184,-104.987625
175,2023-06-09 19:00:00+00:00,0.058905955,0.061000000000000006,0.056219593,0.054065417,0.053110685,0.05286698,0.05351309,Five Points,39.751184,-104.987625
176,2023-06-09 20:00:00+00:00,0.059635893,0.053000000000000005,0.059018943,0.05656482,0.054592583,0.05371959,0.053497277,Five Points,39.751184,-104.987625
