,date,preds_0_Highlands Ranch,actual,preds_1_Highlands Ranch,preds_2_Highlands Ranch,preds_3_Highlands Ranch,preds_4_Highlands Ranch,preds_5_Highlands Ranch,preds_6_Highlands Ranch,preds_7_Highlands Ranch,site_name,lat,lon
126,2023-05-07 13:00:00+00:00,0.04144348,0.041,0.041120164,0.040108107,0.038153756,0.037776884,0.038886312,0.040425032,0.041784156,Highlands Ranch,39.567887,-104.957193
127,2023-05-07 14:00:00+00:00,0.043376625,0.043,0.043770887,0.043536007,0.042835046,0.041406266,0.041126296,0.0419626,0.04314239,Highlands Ranch,39.567887,-104.957193
128,2023-05-07 15:00:00+00:00,0.04612149,0.048,0.046474744,0.046759263,0.046600953,0.046083953,0.044986825,0.04476773,0.04543582,Highlands Ranch,39.567887,-104.957193
129,2023-05-07 16:00:00+00:00,0.052168176,0.051,0.05029618,0.05056147,0.050758846,0.05064031,0.05023594,0.04935556,0.049174696,Highlands Ranch,39.567887,-104.957193
130,2023-05-07 17:00:00+00:00,0.053924594,0.053,0.055199478,0.053695243,0.05389481,0.054046437,0.053955298,0.053643618,0.052947354,Highlands Ranch,39.567887,-104.957193
131,2023-05-07 18:00:00+00:00,0.05523373,0.054,0.056326624,0.057436645,0.05621643,0.05637937,0.056501213,0.05642881,0.05617916,Highlands Ranch,39.567887,-104.957193
132,2023-05-07 19:00:00+00:00,0.055466473,0.053,0.057003148,0.058019172,0.05897228,0.057936586,0.05807384,0.05817675,0.05811455,Highlands Ranch,39.567887,-104.957193
133,2023-05-07 20:00:00+00:00,0.053087004,0.056,0.056122493,0.057598718,0.058515947,0.059367616,0.058435224,0.058559954,0.058655817,Highlands Ranch,39.567887,-104.957193
134,2023-05-07 21:00:00+00:00,0.05629436,0.05800000000000001,0.05304651,0.055891715,0.05721613,0.058032833,0.05879831,0.05794488,0.058060076,Highlands Ranch,39.567887,-104.957193
135,2023-05-07 22:00:00+00:00,0.05801826,0.05800000000000001,0.056007773,0.05289629,0.055400457,0.05655717,0.05727765,0.057969633,0.057179708,Highlands Ranch,39.567887,-104.957193
136,2023-05-07 23:00:00+00:00,0.057776544,0.054,0.057799496,0.05582388,0.053033404,0.055329826,0.05640583,0.057091616,0.057766993,Highlands Ranch,39.567887,-104.957193
137,2023-05-08 00:00:00+00:00,0.051252007,0.051,0.055709034,0.05573146,0.053929295,0.051298317,0.053526454,0.05458895,0.05528413,Highlands Ranch,39.567887,-104.957193
138,2023-05-08 01:00:00+00:00,0.047921352,0.052,0.048158742,0.051919,0.05193696,0.05045251,0.048242427,0.05012412,0.051028647,Highlands Ranch,39.567887,-104.957193
139,2023-05-08 02:00:00+00:00,0.049709994,0.046,0.04601818,0.046204887,0.04884146,0.048854418,0.047747508,0.046070296,0.047506228,Highlands Ranch,39.567887,-104.957193
140,2023-05-08 03:00:00+00:00,0.04219806,0.039,0.045507036,0.0427229,0.04284963,0.044767868,0.044777647,0.04393173,0.04265679,Highlands Ranch,39.567887,-104.957193
141,2023-05-08 04:00:00+00:00,0.036771525,0.041,0.039480895,0.041930437,0.03999768,0.040092997,0.041563477,0.041571155,0.040900294,Highlands Ranch,39.567887,-104.957193
142,2023-05-08 05:00:00+00:00,0.039290104,0.039,0.03567677,0.037729412,0.039543666,0.03799922,0.038072865,0.039222267,0.039228603,Highlands Ranch,39.567887,-104.957193
